TradeNum,Date,EntryTime,ExitTime,Type,EntryPrice,InitialSL,FinalSL,HardTP,ExitPrice,RiskPerOz,LotOunces,RiskUSD,PnLUSD,RMultiple,Result,BELocked,RunningBalance
634,2024-11-08,16:20,16:25,SHORT,2699.69,2702.43,2699.39,2695.58,2699.39,2.74,9.59,26.28,2.88,0.11,BREAKEVEN,YES,2631.33
635,2024-11-11,08:40,09:05,LONG,2672.66,2670.5,2670.5,2675.9,2670.5,2.16,12.18,26.31,-26.31,-1,LOSS,NO,2605.02
636,2024-11-11,09:25,09:50,LONG,2672.36,2669.44,2669.44,2676.74,2669.44,2.92,8.92,26.05,-26.05,-1,LOSS,NO,2578.97
637,2024-11-11,10:15,10:35,SHORT,2670.45,2673.25,2670.15,2666.25,2670.15,2.8,9.21,25.79,2.76,0.11,BREAKEVEN,YES,2581.73
638,2024-11-11,11:00,11:20,SHORT,2669.22,2672.35,2668.15,2664.52,2664.52,3.13,8.25,25.82,38.73,1.5,WIN,YES,2620.46
639,2024-11-11,11:50,12:10,LONG,2666.27,2662.35,2669.88,2672.15,2672.15,3.92,6.68,26.2,39.31,1.5,WIN,YES,2659.76
640,2024-11-11,12:40,12:50,SHORT,2668.48,2670.94,2668.18,2664.79,2664.79,2.46,10.81,26.6,39.9,1.5,WIN,YES,2699.66
641,2024-11-11,13:45,14:00,LONG,2665.04,2662.12,2662.12,2669.42,2662.12,2.92,9.25,27,-27,-1,LOSS,NO,2672.66
642,2024-11-11,14:50,15:00,LONG,2658.74,2656.36,2656.36,2662.31,2656.36,2.38,11.23,26.73,-26.73,-1,LOSS,NO,2645.94
643,2024-11-11,15:45,16:00,SHORT,2638.28,2642.27,2636.43,2632.3,2632.3,3.99,6.63,26.46,39.69,1.5,WIN,YES,2685.63
644,2024-11-11,16:40,16:45,LONG,2620.09,2616.21,2620.39,2625.91,2620.39,3.88,6.92,26.86,2.08,0.08,BREAKEVEN,YES,2687.7
645,2024-11-12,08:10,08:20,LONG,2607.28,2604.29,2604.29,2611.77,2604.29,2.99,8.99,26.88,-26.88,-1,LOSS,NO,2660.83
646,2024-11-12,09:00,09:20,SHORT,2606.73,2610.55,2606.43,2601,2601,3.82,6.97,26.61,39.91,1.5,WIN,YES,2700.74
647,2024-11-12,10:15,10:30,LONG,2603.16,2600.67,2600.67,2606.89,2600.67,2.49,10.85,27.01,-27.01,-1,LOSS,NO,2673.73
648,2024-11-12,11:25,11:35,LONG,2594.57,2592.21,2592.21,2598.11,2592.21,2.36,11.33,26.74,-26.74,-1,LOSS,NO,2646.99
649,2024-11-12,12:30,12:45,LONG,2591.41,2589.05,2591.71,2594.95,2594.95,2.36,11.22,26.47,39.7,1.5,WIN,YES,2686.7
650,2024-11-12,13:15,13:20,LONG,2595.63,2593.18,2593.18,2599.31,2593.18,2.45,10.97,26.87,-26.87,-1,LOSS,NO,2659.83
651,2024-11-12,14:15,14:35,LONG,2602.72,2599.81,2603.02,2607.08,2603.02,2.91,9.14,26.6,2.74,0.1,BREAKEVEN,YES,2662.57
652,2024-11-12,15:40,15:55,SHORT,2606.23,2609.86,2609.86,2600.78,2609.86,3.63,7.33,26.63,-26.63,-1,LOSS,NO,2635.95
653,2024-11-12,16:25,16:30,LONG,2613.28,2610.3,2610.3,2617.75,2610.3,2.98,8.85,26.36,-26.36,-1,LOSS,NO,2609.59
654,2024-11-13,10:40,10:40,SHORT,2608.91,2612.16,2612.16,2604.03,2612.16,3.25,8.03,26.1,-26.1,-1,LOSS,NO,2583.49
655,2024-11-13,11:30,12:30,SHORT,2610.38,2613.1,2610.08,2606.3,2610.08,2.72,9.5,25.83,2.85,0.11,BREAKEVEN,YES,2586.34
656,2024-11-13,12:15,12:30,SHORT,2607.07,2610.05,2610.05,2602.6,2610.05,2.98,8.68,25.86,-25.86,-1,LOSS,NO,2560.48
657,2024-11-13,13:00,13:05,LONG,2608.77,2606.84,2609.07,2611.66,2609.07,1.93,13.27,25.6,3.98,0.16,BREAKEVEN,YES,2564.46
658,2024-11-13,13:50,13:50,LONG,2610.39,2607.74,2607.74,2614.36,2607.74,2.65,9.68,25.64,-25.64,-1,LOSS,NO,2538.81
659,2024-11-13,14:55,15:10,SHORT,2609.65,2611.65,2609.35,2606.65,2609.35,2,12.69,25.39,3.81,0.15,BREAKEVEN,YES,2542.62
660,2024-11-13,15:40,16:10,SHORT,2609.26,2615.19,2615.19,2600.37,2615.19,5.93,4.29,25.43,-25.43,-1,LOSS,NO,2517.2
661,2024-11-13,16:30,16:50,SHORT,2610.99,2616.71,2606.45,2602.41,2602.41,5.72,4.4,25.17,37.76,1.5,WIN,YES,2554.95
662,2024-11-14,08:00,08:30,SHORT,2559.6,2562,2558.95,2556,2556,2.4,10.65,25.55,38.32,1.5,WIN,YES,2593.28
663,2024-11-14,09:35,10:05,SHORT,2557.54,2560.37,2557.24,2553.3,2557.24,2.83,9.16,25.93,2.75,0.11,BREAKEVEN,YES,2596.03
664,2024-11-14,10:35,11:05,SHORT,2557.19,2560.29,2556.89,2552.54,2556.89,3.1,8.37,25.96,2.51,0.1,BREAKEVEN,YES,2598.54
665,2024-11-14,11:35,11:50,LONG,2544.31,2539.43,2539.43,2551.63,2539.43,4.88,5.32,25.99,-25.99,-1,LOSS,NO,2572.55
666,2024-11-14,12:40,13:35,LONG,2544.77,2541.86,2546.87,2549.13,2549.13,2.91,8.84,25.73,38.59,1.5,WIN,YES,2611.14
667,2024-11-14,13:25,13:30,LONG,2545.78,2543.65,2546.08,2548.98,2546.08,2.13,12.26,26.11,3.68,0.14,BREAKEVEN,YES,2614.82
668,2024-11-14,14:10,14:50,LONG,2554.42,2550.79,2550.79,2559.87,2550.79,3.63,7.2,26.15,-26.15,-1,LOSS,NO,2588.67
669,2024-11-14,15:00,15:15,LONG,2552.21,2549.77,2553.37,2555.87,2555.87,2.44,10.61,25.89,38.83,1.5,WIN,YES,2627.5
670,2024-11-14,15:45,16:15,SHORT,2556.9,2561.4,2561.4,2550.15,2561.4,4.5,5.84,26.28,-26.28,-1,LOSS,NO,2601.23
671,2024-11-14,16:30,16:35,LONG,2562.4,2559.31,2562.7,2567.04,2562.7,3.09,8.42,26.01,2.53,0.1,BREAKEVEN,YES,2603.75
672,2024-11-15,08:10,08:45,LONG,2557.66,2554.57,2560.21,2562.29,2562.29,3.09,8.43,26.04,39.06,1.5,WIN,YES,2642.81
673,2024-11-15,09:00,09:15,LONG,2560.91,2558.72,2561.21,2564.19,2564.19,2.19,12.07,26.43,39.64,1.5,WIN,YES,2682.45
674,2024-11-15,10:25,11:00,LONG,2563.3,2559.42,2566.01,2569.12,2566.01,3.88,6.91,26.82,18.74,0.7,WIN,YES,2701.19
675,2024-11-15,11:15,12:20,SHORT,2566.8,2570.38,2566.5,2561.43,2566.5,3.58,7.55,27.01,2.26,0.08,BREAKEVEN,YES,2703.45
676,2024-11-15,12:55,13:35,SHORT,2567.93,2570.49,2570.49,2564.09,2570.49,2.56,10.56,27.03,-27.03,-1,LOSS,NO,2676.42
677,2024-11-15,13:40,14:00,LONG,2572.09,2569.01,2569.01,2576.71,2569.01,3.08,8.69,26.76,-26.76,-1,LOSS,NO,2649.65
678,2024-11-15,14:45,15:00,SHORT,2566.05,2569.8,2569.8,2560.43,2569.8,3.75,7.07,26.5,-26.5,-1,LOSS,NO,2623.16
679,2024-11-15,15:35,15:45,SHORT,2566.43,2571.32,2571.32,2559.09,2571.32,4.89,5.36,26.23,-26.23,-1,LOSS,NO,2596.92
680,2024-11-15,16:30,16:35,SHORT,2571.98,2576.61,2571.68,2565.03,2571.68,4.63,5.61,25.97,1.68,0.06,BREAKEVEN,YES,2598.61
681,2024-11-18,08:05,08:05,LONG,2583.47,2578.91,2578.91,2590.31,2578.91,4.56,5.7,25.99,-25.99,-1,LOSS,NO,2572.62
682,2024-11-18,09:55,10:15,LONG,2582.9,2580.21,2585.16,2586.94,2586.94,2.69,9.56,25.73,38.59,1.5,WIN,YES,2611.21
683,2024-11-18,11:35,12:05,LONG,2592.38,2588.21,2592.68,2598.64,2592.68,4.17,6.26,26.11,1.88,0.07,BREAKEVEN,YES,2613.09
684,2024-11-18,12:20,12:30,LONG,2591.83,2589.61,2589.61,2595.16,2589.61,2.22,11.77,26.13,-26.13,-1,LOSS,NO,2586.96
685,2024-11-18,13:05,13:30,LONG,2591.82,2589.63,2592.51,2595.11,2595.11,2.19,11.81,25.87,38.8,1.5,WIN,YES,2625.76
686,2024-11-18,14:10,15:00,LONG,2592.44,2588.88,2593.88,2597.78,2597.78,3.56,7.38,26.26,39.39,1.5,WIN,YES,2665.15
687,2024-11-18,15:15,15:20,SHORT,2596.63,2599.97,2596.33,2591.62,2596.33,3.34,7.98,26.65,2.39,0.09,BREAKEVEN,YES,2667.54
688,2024-11-18,16:00,16:10,SHORT,2603.88,2606.91,2606.91,2599.34,2606.91,3.03,8.8,26.68,-26.68,-1,LOSS,NO,2640.87
689,2024-11-18,16:45,17:25,SHORT,2608.12,2611.39,2611.39,2603.22,2611.39,3.27,8.08,26.41,-26.41,-1,LOSS,NO,2614.46
690,2024-11-19,09:25,10:15,SHORT,2618.59,2621.16,2621.16,2614.74,2621.16,2.57,10.17,26.14,-26.14,-1,LOSS,NO,2588.31
691,2024-11-19,10:10,10:40,SHORT,2619.43,2622.11,2622.11,2615.41,2622.11,2.68,9.66,25.88,-25.88,-1,LOSS,NO,2562.43
692,2024-11-19,11:00,11:15,SHORT,2627.16,2629.72,2629.72,2623.32,2629.72,2.56,10.01,25.62,-25.62,-1,LOSS,NO,2536.81
693,2024-11-19,11:45,12:20,LONG,2631.09,2628.47,2632.87,2635.02,2632.87,2.62,9.68,25.37,17.23,0.68,WIN,YES,2554.04
694,2024-11-19,12:30,12:30,SHORT,2633.33,2637.15,2637.15,2627.6,2637.15,3.82,6.69,25.54,-25.54,-1,LOSS,NO,2528.5
695,2024-11-19,13:20,13:30,SHORT,2635.27,2637.17,2634.97,2632.42,2634.97,1.9,13.31,25.29,3.99,0.16,BREAKEVEN,YES,2532.49
696,2024-11-19,14:05,14:15,SHORT,2630.11,2632.37,2632.37,2626.72,2632.37,2.26,11.21,25.32,-25.32,-1,LOSS,NO,2507.17
697,2024-11-19,15:35,16:15,SHORT,2632.66,2637.37,2631.68,2625.59,2625.59,4.71,5.32,25.07,37.61,1.5,WIN,YES,2544.78
698,2024-11-19,16:30,16:55,SHORT,2627.29,2631.33,2626.99,2621.23,2626.99,4.04,6.3,25.45,1.89,0.07,BREAKEVEN,YES,2546.67
699,2024-11-20,08:25,09:00,LONG,2631.23,2628.22,2628.22,2635.75,2628.22,3.01,8.46,25.47,-25.47,-1,LOSS,NO,2521.2
700,2024-11-20,09:15,09:30,SHORT,2629.3,2631.68,2627.87,2625.73,2625.73,2.38,10.59,25.21,37.82,1.5,WIN,YES,2559.02
701,2024-11-20,10:00,10:00,LONG,2621.12,2617.41,2621.42,2626.68,2617.41,3.71,6.9,25.59,-25.59,-1,LOSS,YES,2533.43
702,2024-11-20,11:00,11:25,LONG,2624.64,2621.73,2621.73,2629,2621.73,2.91,8.71,25.33,-25.33,-1,LOSS,NO,2508.09
703,2024-11-20,11:50,12:35,LONG,2622.74,2619.64,2623.04,2627.39,2623.04,3.1,8.09,25.08,2.43,0.1,BREAKEVEN,YES,2510.52
704,2024-11-20,12:35,12:35,LONG,2624.12,2621.16,2621.16,2628.56,2621.16,2.96,8.48,25.11,-25.11,-1,LOSS,NO,2485.41
705,2024-11-20,14:00,14:40,SHORT,2629.02,2631.41,2631.41,2625.44,2631.41,2.39,10.4,24.85,-24.85,-1,LOSS,NO,2460.56
706,2024-11-20,14:50,15:00,LONG,2630.65,2628.66,2630.95,2633.64,2633.64,1.99,12.36,24.61,36.91,1.5,WIN,YES,2497.47
707,2024-11-21,08:00,08:15,SHORT,2657.45,2659.66,2659.66,2654.13,2659.66,2.21,11.3,24.97,-24.97,-1,LOSS,NO,2472.49
708,2024-11-21,08:50,09:25,SHORT,2660.86,2663.08,2663.08,2657.53,2663.08,2.22,11.14,24.72,-24.72,-1,LOSS,NO,2447.77
709,2024-11-21,09:35,10:20,SHORT,2663.23,2665.44,2665.44,2659.91,2665.44,2.21,11.08,24.48,-24.48,-1,LOSS,NO,2423.29
710,2024-11-21,10:20,10:30,SHORT,2665.87,2668.25,2668.25,2662.3,2668.25,2.38,10.18,24.23,-24.23,-1,LOSS,NO,2399.06
711,2024-11-21,11:25,11:55,SHORT,2665.64,2668.21,2668.21,2661.78,2668.21,2.57,9.33,23.99,-23.99,-1,LOSS,NO,2375.07
712,2024-11-21,12:15,13:10,SHORT,2668.57,2670.63,2670.63,2665.48,2670.63,2.06,11.53,23.75,-23.75,-1,LOSS,NO,2351.32
713,2024-11-21,13:15,14:00,SHORT,2672.09,2674.49,2671.79,2668.49,2668.49,2.4,9.8,23.51,35.27,1.5,WIN,YES,2386.59
714,2024-11-21,14:35,15:00,SHORT,2664.69,2667.51,2664.39,2660.46,2660.46,2.82,8.46,23.87,35.8,1.5,WIN,YES,2422.39
715,2024-11-21,15:20,16:00,SHORT,2664.4,2667.66,2667.66,2659.51,2667.66,3.26,7.43,24.22,-24.22,-1,LOSS,NO,2398.16
716,2024-11-21,16:35,16:40,SHORT,2669.22,2672.49,2668.92,2664.31,2668.92,3.27,7.33,23.98,2.2,0.09,BREAKEVEN,YES,2400.36
717,2024-11-22,08:05,08:50,SHORT,2688.12,2690.56,2690.56,2684.46,2690.56,2.44,9.84,24,-24,-1,LOSS,NO,2376.36
718,2024-11-22,09:25,09:45,LONG,2692.65,2690.29,2692.95,2696.19,2696.19,2.36,10.07,23.76,35.65,1.5,WIN,YES,2412
719,2024-11-22,10:25,10:40,SHORT,2696.9,2699.72,2699.72,2692.67,2699.72,2.82,8.55,24.12,-24.12,-1,LOSS,NO,2387.88
720,2024-11-22,11:40,11:40,SHORT,2704.9,2708.94,2708.94,2698.84,2708.94,4.04,5.91,23.88,-23.88,-1,LOSS,NO,2364
721,2024-11-22,12:35,13:00,SHORT,2706.83,2709.1,2709.1,2703.43,2709.1,2.27,10.41,23.64,-23.64,-1,LOSS,NO,2340.36
722,2024-11-22,13:20,13:25,SHORT,2703.2,2706.04,2702.9,2698.94,2702.9,2.84,8.24,23.4,2.47,0.11,BREAKEVEN,YES,2342.84
723,2024-11-22,14:05,14:40,SHORT,2698.79,2702.88,2702.88,2692.65,2702.88,4.09,5.73,23.43,-23.43,-1,LOSS,NO,2319.41
724,2024-11-22,14:50,15:00,SHORT,2703.44,2706.26,2703.14,2699.21,2703.14,2.82,8.22,23.19,2.47,0.11,BREAKEVEN,YES,2321.88
725,2024-11-22,15:35,16:25,SHORT,2693.17,2697.16,2690.82,2687.19,2687.19,3.99,5.82,23.22,34.83,1.5,WIN,YES,2356.7
726,2024-11-22,16:50,17:00,SHORT,2693.47,2696.68,2696.68,2688.65,2696.68,3.21,7.34,23.57,-23.57,-1,LOSS,NO,2333.14
727,2024-11-25,08:00,08:15,LONG,2664.31,2660.27,2664.61,2670.37,2664.61,4.04,5.78,23.33,1.73,0.07,BREAKEVEN,YES,2334.87
728,2024-11-25,08:45,09:15,SHORT,2666.94,2670.26,2670.26,2661.96,2670.26,3.32,7.03,23.35,-23.35,-1,LOSS,NO,2311.52
729,2024-11-25,10:05,10:15,LONG,2669.21,2666.63,2669.51,2673.08,2673.08,2.58,8.96,23.12,34.67,1.5,WIN,YES,2346.19
730,2024-11-25,11:25,12:05,LONG,2671.66,2668.34,2671.96,2676.64,2671.96,3.32,7.07,23.46,2.12,0.09,BREAKEVEN,YES,2348.31
731,2024-11-25,12:15,12:40,SHORT,2670.01,2673.02,2673.02,2665.5,2673.02,3.01,7.8,23.48,-23.48,-1,LOSS,NO,2324.83
732,2024-11-25,13:00,13:05,SHORT,2678.07,2681.19,2681.19,2673.39,2681.19,3.12,7.45,23.25,-23.25,-1,LOSS,NO,2301.58
733,2024-11-25,13:45,14:10,SHORT,2686.46,2688.84,2686.16,2682.89,2682.89,2.38,9.67,23.02,34.52,1.5,WIN,YES,2336.11
734,2024-11-25,14:45,15:00,SHORT,2680.68,2683.24,2680.38,2676.84,2676.84,2.56,9.13,23.36,35.04,1.5,WIN,YES,2371.15
735,2024-11-25,15:30,16:05,SHORT,2682.48,2689.3,2675.29,2672.25,2672.25,6.82,3.48,23.71,35.57,1.5,WIN,YES,2406.71
736,2024-11-25,16:25,16:35,SHORT,2645.01,2650.77,2644.71,2636.37,2636.37,5.76,4.18,24.07,36.1,1.5,WIN,YES,2442.82
737,2024-11-26,08:20,09:20,LONG,2622.72,2619.6,2619.6,2627.4,2619.6,3.12,7.83,24.43,-24.43,-1,LOSS,NO,2418.39
738,2024-11-26,09:45,10:10,LONG,2612.53,2609.39,2614.25,2617.24,2617.24,3.14,7.7,24.18,36.28,1.5,WIN,YES,2454.66
739,2024-11-26,12:00,12:20,SHORT,2626.56,2629.61,2629.61,2621.98,2629.61,3.05,8.05,24.55,-24.55,-1,LOSS,NO,2430.12
740,2024-11-26,12:45,13:10,LONG,2629.93,2627.75,2627.75,2633.2,2627.75,2.18,11.15,24.3,-24.3,-1,LOSS,NO,2405.82
741,2024-11-26,13:30,13:30,LONG,2632.74,2627.32,2627.32,2640.87,2627.32,5.42,4.44,24.06,-24.06,-1,LOSS,NO,2381.76
742,2024-11-26,14:15,15:00,SHORT,2632.64,2636.24,2636.24,2627.24,2636.24,3.6,6.62,23.82,-23.82,-1,LOSS,NO,2357.94
743,2024-11-26,15:05,15:20,SHORT,2638.6,2642.75,2638.3,2632.38,2638.3,4.15,5.68,23.58,1.7,0.07,BREAKEVEN,YES,2359.64
744,2024-11-26,16:15,16:30,LONG,2631.55,2627.91,2627.91,2637.01,2627.91,3.64,6.48,23.6,-23.6,-1,LOSS,NO,2336.05
745,2024-11-27,08:05,08:25,SHORT,2639.39,2644.18,2644.18,2632.2,2644.18,4.79,4.88,23.36,-23.36,-1,LOSS,NO,2312.69
746,2024-11-27,09:10,09:10,SHORT,2647.13,2649.91,2649.91,2642.96,2649.91,2.78,8.32,23.13,-23.13,-1,LOSS,NO,2289.56
747,2024-11-27,09:55,10:15,SHORT,2646.6,2648.76,2648.76,2643.36,2648.76,2.16,10.6,22.9,-22.9,-1,LOSS,NO,2266.66
748,2024-11-27,11:10,11:10,SHORT,2649.61,2652.52,2652.52,2645.25,2652.52,2.91,7.79,22.67,-22.67,-1,LOSS,NO,2244
749,2024-11-27,12:05,13:05,SHORT,2649.11,2651.35,2648.81,2645.75,2648.81,2.24,10.02,22.44,3.01,0.13,BREAKEVEN,YES,2247
750,2024-11-27,12:55,13:10,LONG,2648.58,2646.54,2646.54,2651.64,2646.54,2.04,11.01,22.47,-22.47,-1,LOSS,NO,2224.53
751,2024-11-27,13:55,14:10,SHORT,2651.11,2653.84,2653.84,2647.02,2653.84,2.73,8.15,22.25,-22.25,-1,LOSS,NO,2202.29
752,2024-11-27,14:40,15:00,SHORT,2653.57,2655.82,2652.28,2650.2,2652.28,2.25,9.79,22.02,12.63,0.57,WIN,YES,2214.91
753,2024-11-27,15:25,15:30,SHORT,2648.04,2651.35,2651.35,2643.07,2651.35,3.31,6.69,22.15,-22.15,-1,LOSS,NO,2192.77
754,2024-11-27,16:15,16:30,LONG,2651.34,2648.61,2651.64,2655.44,2651.64,2.73,8.03,21.93,2.41,0.11,BREAKEVEN,YES,2195.18
755,2024-11-28,08:45,08:45,SHORT,2636.24,2641.1,2641.1,2628.95,2641.1,4.86,4.52,21.95,-21.95,-1,LOSS,NO,2173.22
756,2024-11-28,09:50,10:30,SHORT,2637.18,2639.68,2639.68,2633.43,2639.68,2.5,8.69,21.73,-21.73,-1,LOSS,NO,2151.49
757,2024-11-28,10:35,10:50,SHORT,2639.71,2642.08,2642.08,2636.16,2642.08,2.37,9.08,21.51,-21.51,-1,LOSS,NO,2129.98
758,2024-11-28,11:40,12:35,SHORT,2646.72,2649.42,2649.42,2642.67,2649.42,2.7,7.89,21.3,-21.3,-1,LOSS,NO,2108.68
759,2024-11-28,12:40,13:20,LONG,2648.7,2646.5,2646.5,2652,2646.5,2.2,9.58,21.09,-21.09,-1,LOSS,NO,2087.59
760,2024-11-28,13:50,14:35,SHORT,2646.87,2649.09,2646.57,2643.54,2646.57,2.22,9.4,20.88,2.82,0.14,BREAKEVEN,YES,2090.41
761,2024-11-28,14:35,15:00,SHORT,2646.5,2648.73,2646.2,2643.15,2643.15,2.23,9.37,20.9,31.36,1.5,WIN,YES,2121.77
762,2024-11-28,15:20,15:35,SHORT,2645.64,2648.3,2645.34,2641.65,2645.34,2.66,7.98,21.22,2.39,0.11,BREAKEVEN,YES,2124.16
763,2024-11-28,16:05,16:20,SHORT,2647.61,2649.45,2647.18,2644.85,2644.85,1.84,11.54,21.24,31.86,1.5,WIN,YES,2156.02
764,2024-11-29,08:00,08:05,LONG,2662.42,2660.45,2662.72,2665.38,2665.38,1.97,10.94,21.56,32.34,1.5,WIN,YES,2188.36
765,2024-11-29,09:10,09:30,LONG,2661.92,2659.71,2659.71,2665.24,2659.71,2.21,9.9,21.88,-21.88,-1,LOSS,NO,2166.48
766,2024-11-29,10:55,11:10,SHORT,2657.32,2661.33,2661.33,2651.31,2661.33,4.01,5.4,21.66,-21.66,-1,LOSS,NO,2144.81
767,2024-11-29,11:50,12:10,LONG,2662.77,2660.39,2663.07,2666.34,2663.07,2.38,9.01,21.45,2.7,0.13,BREAKEVEN,YES,2147.52
768,2024-11-29,13:25,13:55,LONG,2662.47,2660.3,2660.3,2665.72,2660.3,2.17,9.9,21.48,-21.48,-1,LOSS,NO,2126.04
769,2024-11-29,14:15,14:20,LONG,2661.55,2658.8,2661.85,2665.68,2661.85,2.75,7.73,21.26,2.32,0.11,BREAKEVEN,YES,2128.36
770,2024-11-29,15:00,15:15,LONG,2660.91,2656.63,2656.63,2667.33,2656.63,4.28,4.97,21.28,-21.28,-1,LOSS,NO,2107.08
771,2024-11-29,16:45,16:45,LONG,2656.32,2650.36,2650.36,2665.26,2650.36,5.96,3.54,21.07,-21.07,-1,LOSS,NO,2086.01
772,2024-12-02,08:05,09:05,LONG,2623.58,2620.36,2625.54,2628.41,2628.41,3.22,6.48,20.86,31.29,1.5,WIN,YES,2117.3
773,2024-12-02,09:30,09:45,LONG,2631.3,2629.01,2631.6,2634.74,2631.6,2.29,9.25,21.17,2.77,0.13,BREAKEVEN,YES,2120.07
774,2024-12-02,10:15,10:25,LONG,2630.33,2627.95,2630.63,2633.9,2630.63,2.38,8.91,21.2,2.67,0.13,BREAKEVEN,YES,2122.74
775,2024-12-02,13:35,13:35,SHORT,2643.34,2647.6,2647.6,2636.95,2647.6,4.26,4.98,21.23,-21.23,-1,LOSS,NO,2101.52
776,2024-12-02,14:30,14:45,LONG,2642.46,2639.42,2639.42,2647.02,2639.42,3.04,6.91,21.02,-21.02,-1,LOSS,NO,2080.5
777,2024-12-02,15:30,15:40,SHORT,2644.56,2647.49,2647.49,2640.16,2647.49,2.93,7.1,20.81,-20.81,-1,LOSS,NO,2059.7
778,2024-12-02,16:55,17:00,SHORT,2645.17,2648.4,2644.87,2640.32,2644.87,3.23,6.38,20.6,1.91,0.09,BREAKEVEN,YES,2061.61
779,2024-12-03,08:10,08:15,SHORT,2645.53,2648.02,2648.02,2641.8,2648.02,2.49,8.28,20.62,-20.62,-1,LOSS,NO,2040.99
780,2024-12-03,09:05,10:05,SHORT,2645.75,2648.46,2643.95,2641.68,2641.68,2.71,7.53,20.41,30.61,1.5,WIN,YES,2071.61
781,2024-12-03,10:10,10:50,SHORT,2640.57,2642.9,2642.9,2637.08,2642.9,2.33,8.89,20.72,-20.72,-1,LOSS,NO,2050.89
782,2024-12-03,11:25,11:25,SHORT,2646.18,2649.47,2645.88,2641.24,2649.47,3.29,6.23,20.51,-20.51,-1,LOSS,YES,2030.38
783,2024-12-03,14:25,14:45,SHORT,2638.81,2640.97,2640.97,2635.57,2640.97,2.16,9.4,20.3,-20.3,-1,LOSS,NO,2010.08
784,2024-12-03,15:20,15:40,SHORT,2644.38,2647.65,2647.65,2639.48,2647.65,3.27,6.15,20.1,-20.1,-1,LOSS,NO,1989.98
785,2024-12-03,16:05,16:50,LONG,2652.27,2648.38,2648.38,2658.1,2648.38,3.89,5.12,19.9,-19.9,-1,LOSS,NO,1970.08
786,2024-12-03,16:55,17:00,SHORT,2645.95,2650.42,2645.65,2639.24,2645.65,4.47,4.41,19.7,1.32,0.07,BREAKEVEN,YES,1971.4
787,2024-12-04,08:05,08:10,LONG,2650.19,2648.22,2648.22,2653.15,2648.22,1.97,10.01,19.71,-19.71,-1,LOSS,NO,1951.69
788,2024-12-04,08:55,09:10,LONG,2649.23,2647.18,2647.18,2652.31,2647.18,2.05,9.52,19.52,-19.52,-1,LOSS,NO,1932.17
789,2024-12-04,10:10,10:10,SHORT,2639.72,2642.84,2642.84,2635.04,2642.84,3.12,6.19,19.32,-19.32,-1,LOSS,NO,1912.85
790,2024-12-04,10:55,11:00,LONG,2641.23,2638.98,2638.98,2644.61,2638.98,2.25,8.5,19.13,-19.13,-1,LOSS,NO,1893.72
791,2024-12-04,11:45,12:40,LONG,2640.27,2637.63,2640.57,2644.23,2640.57,2.64,7.17,18.94,2.15,0.11,BREAKEVEN,YES,1895.87
792,2024-12-04,12:30,13:00,LONG,2641.99,2639.78,2643.54,2645.3,2645.3,2.21,8.58,18.96,28.44,1.5,WIN,YES,1924.31
793,2024-12-04,14:25,14:45,LONG,2643.27,2640.09,2640.09,2648.04,2640.09,3.18,6.05,19.24,-19.24,-1,LOSS,NO,1905.07
794,2024-12-04,15:30,16:00,SHORT,2643.29,2649.53,2649.53,2633.93,2649.53,6.24,3.05,19.05,-19.05,-1,LOSS,NO,1886.02
795,2024-12-04,16:35,17:00,LONG,2650.83,2648.14,2648.14,2654.86,2648.14,2.69,7.01,18.86,-18.86,-1,LOSS,NO,1867.16
796,2024-12-05,08:00,08:55,SHORT,2652.03,2655.61,2648.92,2646.66,2646.66,3.58,5.22,18.67,28.01,1.5,WIN,YES,1895.16
797,2024-12-05,09:50,10:15,SHORT,2648.36,2650.55,2647.82,2645.07,2645.07,2.19,8.65,18.95,28.43,1.5,WIN,YES,1923.59
798,2024-12-05,10:55,11:10,LONG,2643.2,2640.52,2643.5,2647.22,2643.5,2.68,7.18,19.24,2.15,0.11,BREAKEVEN,YES,1925.74
799,2024-12-05,12:10,12:40,SHORT,2647.59,2650.22,2650.22,2643.65,2650.22,2.63,7.32,19.26,-19.26,-1,LOSS,NO,1906.49
800,2024-12-05,13:00,13:50,LONG,2648.95,2646.79,2649.8,2652.19,2652.19,2.16,8.83,19.06,28.6,1.5,WIN,YES,1935.08
801,2024-12-05,14:05,14:25,LONG,2650.88,2649.01,2649.01,2653.68,2649.01,1.87,10.35,19.35,-19.35,-1,LOSS,NO,1915.73
802,2024-12-05,14:50,14:55,LONG,2650.8,2648.7,2651.1,2653.95,2651.1,2.1,9.12,19.16,2.74,0.14,BREAKEVEN,YES,1918.47
803,2024-12-05,15:35,15:35,SHORT,2646.76,2650.68,2650.68,2640.88,2650.68,3.92,4.89,19.18,-19.18,-1,LOSS,NO,1899.28
804,2024-12-06,08:15,08:25,SHORT,2638.25,2640.41,2640.41,2635.01,2640.41,2.16,8.79,18.99,-18.99,-1,LOSS,NO,1880.29
805,2024-12-06,09:20,10:10,SHORT,2637.33,2641.1,2641.1,2631.68,2641.1,3.77,4.99,18.8,-18.8,-1,LOSS,NO,1861.49
806,2024-12-06,10:10,10:35,SHORT,2640.56,2643,2640.26,2636.9,2640.26,2.44,7.63,18.61,2.29,0.12,BREAKEVEN,YES,1863.78
