TradeNum,Date,EntryTime,ExitTime,Type,EntryPrice,InitialSL,FinalSL,HardTP,ExitPrice,RiskPerOz,LotOunces,RiskUSD,PnLUSD,RMultiple,Result,BELocked,DurationMins,RunningBalance
2751,2025-05-26,09:45,09:50,LONG,3341.52,3339.13,3339.13,3344.63,3339.13,2.39,1.01,2.42,-2.42,-1,BREAKEVEN,NO,5,239.78
2752,2025-05-26,10:30,10:50,LONG,3334.31,3331.54,3334.51,3337.91,3334.51,2.77,0.87,2.4,0.17,0.07,BREAKEVEN,YES,20,239.95
2753,2025-05-26,11:20,11:40,SHORT,3334.42,3338.27,3334.22,3329.41,3334.22,3.85,0.62,2.4,0.12,0.05,BREAKEVEN,YES,20,240.08
2754,2025-05-26,11:55,12:20,SHORT,3334.39,3337.11,3334.19,3330.85,3330.85,2.72,0.88,2.4,3.12,1.3,BREAKEVEN,YES,25,243.2
2755,2025-05-26,12:30,13:15,LONG,3327.71,3323.46,3331.03,3333.24,3332.85,4.25,0.57,2.43,2.94,1.21,BREAKEVEN,YES,45,246.14
2756,2025-05-26,13:20,13:30,LONG,3332.97,3330.48,3330.48,3336.21,3330.48,2.49,0.99,2.46,-2.46,-1,BREAKEVEN,NO,10,243.68
2757,2025-05-26,14:05,14:30,LONG,3331.81,3329.83,3329.83,3334.38,3329.83,1.98,1.23,2.44,-2.44,-1,BREAKEVEN,NO,25,241.24
2758,2025-05-26,14:55,15:05,LONG,3333.1,3330.56,3333.3,3336.4,3333.3,2.54,0.95,2.41,0.19,0.08,BREAKEVEN,YES,10,241.43
2759,2025-05-26,16:10,17:40,LONG,3334.17,3329.99,3337.51,3339.6,3337.51,4.18,0.58,2.41,1.93,0.8,BREAKEVEN,YES,15,243.36
2760,2025-05-27,07:00,07:30,LONG,3340.66,3337.76,3337.76,3344.43,3337.76,2.9,0.84,2.43,-2.43,-1,BREAKEVEN,NO,30,240.93
2761,2025-05-27,07:50,08:00,LONG,3334.31,3330.7,3330.7,3339,3330.7,3.61,0.67,2.41,-2.41,-1,BREAKEVEN,NO,10,238.52
2762,2025-05-27,08:25,08:35,LONG,3326.92,3324.74,3324.74,3329.75,3324.74,2.18,1.09,2.39,-2.39,-1,BREAKEVEN,NO,10,236.13
2763,2025-05-27,09:00,09:05,LONG,3323.46,3319.83,3323.66,3328.18,3323.66,3.63,0.65,2.36,0.13,0.06,BREAKEVEN,YES,5,236.26
2764,2025-05-27,09:40,09:45,SHORT,3316.22,3320.82,3316.02,3310.24,3310.24,4.6,0.51,2.36,3.07,1.3,BREAKEVEN,YES,5,239.33
2765,2025-05-27,10:15,10:45,LONG,3308.37,3304.31,3308.57,3313.65,3308.57,4.06,0.59,2.39,0.12,0.05,BREAKEVEN,YES,15,239.45
2766,2025-05-27,11:05,11:10,LONG,3307.91,3304.42,3308.11,3312.45,3308.11,3.49,0.69,2.39,0.14,0.06,BREAKEVEN,YES,5,239.59
2767,2025-05-27,11:40,12:00,LONG,3299.67,3295.89,3299.87,3304.58,3299.87,3.78,0.63,2.4,0.13,0.05,BREAKEVEN,YES,20,239.72
2768,2025-05-27,12:20,12:30,LONG,3304.15,3300.59,3300.59,3308.78,3300.59,3.56,0.67,2.4,-2.4,-1,BREAKEVEN,NO,10,237.32
2769,2025-05-27,13:05,13:15,LONG,3298.36,3294.97,3294.97,3302.77,3294.97,3.39,0.7,2.37,-2.37,-1,BREAKEVEN,NO,10,234.95
2770,2025-05-27,13:40,13:55,SHORT,3296.04,3299.06,3295.84,3292.11,3292.11,3.02,0.78,2.35,3.05,1.3,BREAKEVEN,YES,15,238
2771,2025-05-27,14:20,14:30,LONG,3290.98,3287.71,3291.18,3295.23,3291.18,3.27,0.73,2.38,0.15,0.06,BREAKEVEN,YES,10,238.15
2772,2025-05-27,15:20,15:35,LONG,3296.49,3292.64,3292.64,3301.49,3292.64,3.85,0.62,2.38,-2.38,-1,BREAKEVEN,NO,15,235.76
2773,2025-05-27,15:55,16:00,LONG,3293.81,3290.1,3294.01,3298.63,3294.01,3.71,0.64,2.36,0.13,0.05,BREAKEVEN,YES,5,235.89
2774,2025-05-27,16:55,17:00,LONG,3295.33,3290.84,3290.84,3301.17,3290.84,4.49,0.53,2.36,-2.36,-1,BREAKEVEN,NO,5,233.53
2775,2025-05-28,07:00,07:05,SHORT,3297.79,3299.93,3297.59,3295.01,3297.59,2.14,1.09,2.34,0.22,0.09,BREAKEVEN,YES,5,233.75
2776,2025-05-28,07:35,08:05,SHORT,3297.29,3300.82,3300.82,3292.7,3300.82,3.53,0.66,2.34,-2.34,-1,BREAKEVEN,NO,30,231.41
2777,2025-05-28,08:20,08:25,SHORT,3306.17,3309.51,3309.51,3301.83,3309.51,3.34,0.69,2.31,-2.31,-1,BREAKEVEN,NO,5,229.1
2778,2025-05-28,08:55,09:00,LONG,3307.24,3304.98,3304.98,3310.18,3304.98,2.26,1.01,2.29,-2.29,-1,BREAKEVEN,NO,5,226.81
2779,2025-05-28,09:50,10:00,LONG,3307.37,3305.22,3307.57,3310.16,3310.16,2.15,1.05,2.27,2.95,1.3,BREAKEVEN,YES,10,229.76
2780,2025-05-28,10:25,10:30,SHORT,3310.69,3312.97,3312.97,3307.73,3312.97,2.28,1.01,2.3,-2.3,-1,BREAKEVEN,NO,5,227.46
2781,2025-05-28,11:00,11:45,LONG,3320.72,3315.94,3315.94,3326.93,3315.94,4.78,0.48,2.27,-2.27,-1,BREAKEVEN,NO,45,225.18
2782,2025-05-28,11:35,11:45,LONG,3317.36,3314.49,3317.56,3321.09,3317.56,2.87,0.78,2.25,0.16,0.07,BREAKEVEN,YES,10,225.34
2783,2025-05-28,12:10,12:30,LONG,3321.62,3319.42,3321.82,3324.48,3321.82,2.2,1.02,2.25,0.2,0.09,BREAKEVEN,YES,20,225.55
2784,2025-05-28,12:45,13:10,SHORT,3323.91,3326.94,3323.71,3319.97,3319.97,3.03,0.74,2.26,2.93,1.3,BREAKEVEN,YES,25,228.48
2785,2025-05-28,13:40,13:45,SHORT,3315.84,3318.25,3315.64,3312.71,3312.71,2.41,0.95,2.28,2.97,1.3,BREAKEVEN,YES,5,231.45
2786,2025-05-28,14:20,14:25,LONG,3311.16,3308.38,3311.36,3314.77,3311.36,2.78,0.83,2.31,0.17,0.07,BREAKEVEN,YES,5,231.62
2787,2025-05-28,15:00,15:05,SHORT,3311.71,3315.06,3311.51,3307.36,3311.51,3.35,0.69,2.32,0.14,0.06,BREAKEVEN,YES,5,231.75
2788,2025-05-28,15:40,16:00,SHORT,3311.59,3315.26,3315.26,3306.82,3315.26,3.67,0.63,2.32,-2.32,-1,BREAKEVEN,NO,20,229.44
2789,2025-05-29,07:00,07:35,LONG,3274.36,3271.93,3271.93,3277.52,3271.93,2.43,0.94,2.29,-2.29,-1,BREAKEVEN,NO,35,227.14
2790,2025-05-29,07:35,07:50,LONG,3273.38,3270.39,3270.39,3277.27,3270.39,2.99,0.76,2.27,-2.27,-1,BREAKEVEN,NO,15,224.87
2791,2025-05-29,08:15,08:35,LONG,3271.08,3268.31,3268.31,3274.68,3268.31,2.77,0.81,2.25,-2.25,-1,BREAKEVEN,NO,20,222.62
2792,2025-05-29,09:20,10:05,LONG,3273.99,3269.36,3269.36,3280.01,3274.86,4.63,0.48,2.23,0.42,0.19,BREAKEVEN,NO,45,223.04
2793,2025-05-29,09:55,10:00,LONG,3271.61,3269.4,3271.81,3274.48,3274.48,2.21,1.01,2.23,2.9,1.3,BREAKEVEN,YES,5,225.94
2794,2025-05-29,10:35,10:45,SHORT,3277.85,3280.62,3280.62,3274.25,3280.62,2.77,0.82,2.26,-2.26,-1,BREAKEVEN,NO,10,223.68
2795,2025-05-29,11:35,12:05,LONG,3279.69,3277.25,3279.89,3282.86,3279.89,2.44,0.92,2.24,0.18,0.08,BREAKEVEN,YES,30,223.86
2796,2025-05-29,12:15,12:20,LONG,3279.46,3276.87,3276.87,3282.83,3276.87,2.59,0.86,2.24,-2.24,-1,BREAKEVEN,NO,5,221.62
2797,2025-05-29,12:55,13:00,LONG,3282.05,3278.72,3282.25,3286.38,3286.38,3.33,0.67,2.22,2.88,1.3,BREAKEVEN,YES,5,224.51
2798,2025-05-29,13:30,14:15,LONG,3298.54,3295.25,3295.25,3302.82,3296.56,3.29,0.68,2.25,-1.35,-0.6,BREAKEVEN,NO,45,223.15
2799,2025-05-29,14:05,14:25,SHORT,3297.39,3301.34,3301.34,3292.25,3301.34,3.95,0.56,2.23,-2.23,-1,BREAKEVEN,NO,20,220.92
2800,2025-05-29,15:05,15:10,LONG,3302.17,3298.54,3302.37,3306.89,3302.37,3.63,0.61,2.21,0.12,0.06,BREAKEVEN,YES,5,221.05
2801,2025-05-29,15:40,15:55,LONG,3313.64,3308.32,3313.84,3320.56,3313.84,5.32,0.42,2.21,0.08,0.04,BREAKEVEN,YES,15,221.13
2802,2025-05-29,16:30,16:50,SHORT,3317.6,3323.52,3317.4,3309.9,3317.4,5.92,0.37,2.21,0.07,0.03,BREAKEVEN,YES,20,221.2
2803,2025-05-30,07:05,07:50,SHORT,3292.55,3295.76,3295.76,3288.38,3294.22,3.21,0.69,2.21,-1.15,-0.52,BREAKEVEN,NO,45,220.05
2804,2025-05-30,07:40,07:55,SHORT,3292.45,3295.61,3295.61,3288.34,3295.61,3.16,0.7,2.2,-2.2,-1,BREAKEVEN,NO,15,217.85
2805,2025-05-30,08:15,08:20,LONG,3292.89,3289.95,3293.09,3296.71,3293.09,2.94,0.74,2.18,0.15,0.07,BREAKEVEN,YES,5,218
2806,2025-05-30,09:10,09:45,LONG,3294.2,3290.05,3295.03,3299.59,3295.03,4.15,0.53,2.18,0.44,0.2,BREAKEVEN,YES,35,218.44
2807,2025-05-30,09:45,09:50,LONG,3297.68,3293.08,3297.88,3303.66,3297.88,4.6,0.47,2.18,0.09,0.04,BREAKEVEN,YES,5,218.53
2808,2025-05-30,10:25,10:45,SHORT,3296.02,3298.94,3295.82,3292.22,3295.82,2.92,0.75,2.19,0.15,0.07,BREAKEVEN,YES,20,218.68
2809,2025-05-30,11:05,11:50,SHORT,3293.84,3300.75,3300.75,3284.86,3295.39,6.91,0.32,2.19,-0.49,-0.22,BREAKEVEN,NO,45,218.19
2810,2025-05-30,11:40,12:25,LONG,3296.81,3294.2,3297.01,3300.2,3297.01,2.61,0.84,2.18,0.17,0.08,BREAKEVEN,YES,45,218.36
2811,2025-05-30,12:15,12:30,LONG,3298.51,3295.48,3295.48,3302.45,3295.48,3.03,0.72,2.18,-2.18,-1,BREAKEVEN,NO,15,216.17
2812,2025-05-30,12:50,12:55,LONG,3297.55,3295.59,3295.59,3300.1,3295.59,1.96,1.1,2.16,-2.16,-1,BREAKEVEN,NO,5,214.01
2813,2025-05-30,13:40,14:15,SHORT,3294.36,3297.51,3294.16,3290.26,3294.16,3.15,0.68,2.14,0.14,0.06,BREAKEVEN,YES,35,214.15
2814,2025-05-30,14:15,14:50,SHORT,3292.24,3296.55,3292.04,3286.64,3292.04,4.31,0.5,2.14,0.1,0.05,BREAKEVEN,YES,35,214.25
2815,2025-05-30,14:50,15:10,LONG,3292.38,3287.17,3292.58,3299.15,3299.15,5.21,0.41,2.14,2.79,1.3,BREAKEVEN,YES,20,217.03
2816,2025-05-30,15:30,15:40,LONG,3299.44,3294.6,3300.87,3305.73,3305.73,4.84,0.45,2.17,2.82,1.3,BREAKEVEN,YES,10,219.85
2817,2025-05-30,16:05,16:15,LONG,3306.44,3300.79,3300.79,3313.79,3300.79,5.65,0.39,2.2,-2.2,-1,BREAKEVEN,NO,10,217.66
2818,2025-05-30,16:45,16:50,LONG,3286.9,3282.55,3282.55,3292.55,3282.55,4.35,0.5,2.18,-2.18,-1,BREAKEVEN,NO,5,215.48
2819,2025-06-02,07:05,07:30,LONG,3310.78,3308.01,3312.71,3314.38,3314.38,2.77,0.78,2.15,2.8,1.3,BREAKEVEN,YES,25,218.28
2820,2025-06-02,07:40,07:55,SHORT,3314.67,3317.2,3317.2,3311.38,3317.2,2.53,0.86,2.18,-2.18,-1,BREAKEVEN,NO,15,216.1
2821,2025-06-02,08:15,08:40,SHORT,3317.24,3321.3,3321.3,3311.96,3321.3,4.06,0.53,2.16,-2.16,-1,BREAKEVEN,NO,25,213.94
2822,2025-06-02,08:50,09:05,SHORT,3323.47,3327.11,3327.11,3318.74,3327.11,3.64,0.59,2.14,-2.14,-1,BREAKEVEN,NO,15,211.8
2823,2025-06-02,09:30,09:35,SHORT,3336.98,3340.19,3340.19,3332.81,3340.19,3.21,0.66,2.12,-2.12,-1,BREAKEVEN,NO,5,209.68
2824,2025-06-02,10:20,10:25,LONG,3356.31,3352.99,3356.51,3360.63,3356.51,3.32,0.63,2.1,0.13,0.06,BREAKEVEN,YES,5,209.81
2825,2025-06-02,10:55,11:00,LONG,3352.55,3349.46,3352.75,3356.57,3352.75,3.09,0.68,2.1,0.14,0.06,BREAKEVEN,YES,5,209.94
2826,2025-06-02,11:40,11:45,LONG,3353.73,3351.48,3353.93,3356.66,3353.93,2.25,0.93,2.1,0.19,0.09,BREAKEVEN,YES,5,210.13
2827,2025-06-02,13:00,13:40,LONG,3349.24,3345.42,3345.42,3354.21,3345.42,3.82,0.55,2.1,-2.1,-1,BREAKEVEN,NO,40,208.03
2828,2025-06-02,13:35,13:40,SHORT,3348.61,3351.01,3348.41,3345.49,3345.49,2.4,0.87,2.08,2.7,1.3,BREAKEVEN,YES,5,210.73
2829,2025-06-02,14:10,14:20,SHORT,3349.29,3351.48,3351.48,3346.44,3351.48,2.19,0.96,2.11,-2.11,-1,BREAKEVEN,NO,10,208.62
2830,2025-06-02,14:45,15:05,SHORT,3355.16,3359.93,3359.93,3348.96,3359.93,4.77,0.44,2.09,-2.09,-1,BREAKEVEN,NO,20,206.54
2831,2025-06-02,15:30,15:50,SHORT,3361.39,3365.14,3361.19,3356.51,3356.51,3.75,0.55,2.07,2.68,1.3,BREAKEVEN,YES,20,209.22
2832,2025-06-02,16:05,16:10,SHORT,3354.14,3356.82,3356.82,3350.66,3356.82,2.68,0.78,2.09,-2.09,-1,BREAKEVEN,NO,5,207.13
2833,2025-06-02,16:45,16:50,SHORT,3365.91,3371.8,3371.8,3358.25,3371.8,5.89,0.35,2.07,-2.07,-1,BREAKEVEN,NO,5,205.06
2834,2025-06-03,07:15,07:30,SHORT,3363.08,3366.33,3362.88,3358.86,3362.88,3.25,0.63,2.05,0.13,0.06,BREAKEVEN,YES,15,205.18
2835,2025-06-03,08:00,08:20,LONG,3362,3359.54,3362.2,3365.2,3362.2,2.46,0.83,2.05,0.17,0.08,BREAKEVEN,YES,20,205.35
2836,2025-06-03,08:35,08:45,LONG,3359.55,3354.89,3359.75,3365.61,3365.61,4.66,0.44,2.05,2.67,1.3,BREAKEVEN,YES,10,208.02
2837,2025-06-03,09:10,09:15,LONG,3361.94,3357.78,3362.14,3367.35,3362.14,4.16,0.5,2.08,0.1,0.05,BREAKEVEN,YES,5,208.12
2838,2025-06-03,09:45,09:50,LONG,3354.1,3349.74,3354.3,3359.77,3354.3,4.36,0.48,2.08,0.1,0.05,BREAKEVEN,YES,5,208.22
2839,2025-06-03,10:20,11:05,LONG,3358.16,3354.2,3360.74,3363.31,3363.31,3.96,0.53,2.08,2.71,1.3,BREAKEVEN,YES,45,210.92
2840,2025-06-03,10:55,11:00,LONG,3359.63,3356.23,3359.83,3364.05,3359.83,3.4,0.62,2.11,0.12,0.06,BREAKEVEN,YES,5,211.05
2841,2025-06-03,11:50,12:05,LONG,3362.52,3359.73,3359.73,3366.15,3359.73,2.79,0.76,2.11,-2.11,-1,BREAKEVEN,NO,15,208.94
2842,2025-06-03,12:30,13:15,LONG,3358.3,3353.49,3353.49,3364.55,3356.03,4.81,0.43,2.09,-0.99,-0.47,BREAKEVEN,NO,45,207.95
2843,2025-06-03,13:05,13:10,LONG,3356.33,3353.78,3356.53,3359.64,3356.53,2.55,0.82,2.08,0.16,0.08,BREAKEVEN,YES,5,208.11
2844,2025-06-03,13:40,14:00,SHORT,3357.36,3360.14,3357.16,3353.75,3357.16,2.78,0.75,2.08,0.15,0.07,BREAKEVEN,YES,20,208.26
2845,2025-06-03,14:15,14:50,LONG,3357.42,3355.13,3357.66,3360.4,3360.4,2.29,0.91,2.08,2.71,1.3,BREAKEVEN,YES,35,210.97
2846,2025-06-03,14:50,15:00,SHORT,3359.45,3362.01,3359.25,3356.12,3356.12,2.56,0.82,2.11,2.74,1.3,BREAKEVEN,YES,10,213.71
2847,2025-06-03,15:25,15:35,SHORT,3354.73,3357.13,3357.13,3351.61,3357.13,2.4,0.89,2.14,-2.14,-1,BREAKEVEN,NO,10,211.58
2848,2025-06-03,16:00,16:30,LONG,3361.08,3355.73,3355.73,3368.03,3355.73,5.35,0.4,2.12,-2.12,-1,BREAKEVEN,NO,30,209.46
2849,2025-06-03,16:35,16:40,SHORT,3353.4,3358.19,3353.2,3347.17,3353.2,4.79,0.44,2.09,0.09,0.04,BREAKEVEN,YES,5,209.55
2850,2025-06-04,07:05,07:40,LONG,3359.42,3356.54,3356.54,3363.16,3356.54,2.88,0.73,2.1,-2.1,-1,BREAKEVEN,NO,35,207.45
2851,2025-06-04,08:25,08:30,LONG,3351.63,3348.04,3351.83,3356.3,3351.83,3.59,0.58,2.07,0.12,0.06,BREAKEVEN,YES,5,207.57
2852,2025-06-04,09:05,09:15,LONG,3351.46,3347.5,3351.66,3356.61,3351.66,3.96,0.52,2.08,0.1,0.05,BREAKEVEN,YES,10,207.67
2853,2025-06-04,09:40,10:05,SHORT,3356.25,3359.78,3359.78,3351.66,3359.78,3.53,0.59,2.08,-2.08,-1,BREAKEVEN,NO,25,205.6
2854,2025-06-04,10:15,10:25,LONG,3359.45,3357.39,3359.65,3362.13,3359.65,2.06,1,2.06,0.2,0.1,BREAKEVEN,YES,10,205.8
2855,2025-06-04,11:05,11:50,LONG,3355.44,3350.3,3360.13,3362.12,3362.12,5.14,0.4,2.06,2.68,1.3,BREAKEVEN,YES,45,208.47
2856,2025-06-04,12:05,12:45,LONG,3363.78,3360.07,3360.07,3368.6,3360.07,3.71,0.56,2.08,-2.08,-1,BREAKEVEN,NO,40,206.39
2857,2025-06-04,12:40,12:55,LONG,3361.77,3358.7,3361.97,3365.76,3361.97,3.07,0.67,2.06,0.13,0.07,BREAKEVEN,YES,15,206.52
2858,2025-06-04,13:15,13:25,LONG,3359.77,3357.72,3357.72,3362.44,3357.72,2.05,1.01,2.07,-2.07,-1,BREAKEVEN,NO,10,204.46
2859,2025-06-04,13:50,14:25,LONG,3350.63,3345.87,3345.87,3356.82,3345.87,4.76,0.43,2.04,-2.04,-1,BREAKEVEN,NO,35,202.41
2860,2025-06-04,14:25,14:55,LONG,3346.71,3342.3,3346.91,3352.44,3346.91,4.41,0.46,2.02,0.09,0.05,BREAKEVEN,YES,30,202.5
2861,2025-06-04,15:00,15:05,SHORT,3346.27,3349.07,3349.07,3342.63,3349.07,2.8,0.72,2.03,-2.03,-1,BREAKEVEN,NO,5,200.48
2862,2025-06-04,15:50,16:05,SHORT,3357.67,3362.36,3362.36,3351.57,3362.36,4.69,0.43,2,-2,-1,BREAKEVEN,NO,15,198.47
2863,2025-06-04,16:25,16:30,LONG,3357.95,3353.58,3353.58,3363.63,3353.58,4.37,0.45,1.98,-1.98,-1,BREAKEVEN,NO,5,196.49
2864,2025-06-05,07:00,07:05,LONG,3369.2,3366.84,3369.4,3372.27,3372.27,2.36,0.83,1.96,2.55,1.3,BREAKEVEN,YES,5,199.04
2865,2025-06-05,07:40,08:00,LONG,3367.86,3365.43,3368.06,3371.02,3368.06,2.43,0.82,1.99,0.16,0.08,BREAKEVEN,YES,20,199.21
2866,2025-06-05,08:15,08:20,SHORT,3367.65,3370.75,3367.45,3363.62,3367.45,3.1,0.64,1.99,0.13,0.06,BREAKEVEN,YES,5,199.34
2867,2025-06-05,09:05,09:30,SHORT,3366.18,3368.95,3368.95,3362.58,3368.95,2.77,0.72,1.99,-1.99,-1,BREAKEVEN,NO,25,197.34
2868,2025-06-05,09:40,10:00,SHORT,3365.05,3368.49,3368.49,3360.58,3368.49,3.44,0.57,1.97,-1.97,-1,BREAKEVEN,NO,20,195.37
2869,2025-06-05,10:25,10:45,LONG,3372.43,3369.94,3369.94,3375.67,3369.94,2.49,0.78,1.95,-1.95,-1,BREAKEVEN,NO,20,193.41
2870,2025-06-05,11:00,11:45,LONG,3372.24,3368.26,3372.44,3377.41,3374.95,3.98,0.49,1.93,1.32,0.68,BREAKEVEN,YES,45,194.73
2871,2025-06-05,11:45,11:55,LONG,3374.95,3372.97,3375.15,3377.52,3375.15,1.98,0.98,1.95,0.2,0.1,BREAKEVEN,YES,10,194.93
2872,2025-06-05,12:35,12:50,SHORT,3384.06,3388.1,3388.1,3378.81,3388.1,4.04,0.48,1.95,-1.95,-1,BREAKEVEN,NO,15,192.98
2873,2025-06-05,13:15,13:25,SHORT,3391.35,3395.51,3395.51,3385.94,3395.51,4.16,0.46,1.93,-1.93,-1,BREAKEVEN,NO,10,191.05
2874,2025-06-05,13:50,14:15,LONG,3398.34,3394.44,3399.23,3403.41,3399.23,3.9,0.49,1.91,0.44,0.23,BREAKEVEN,YES,25,191.49
2875,2025-06-05,14:30,14:35,LONG,3395.5,3392.73,3392.73,3399.1,3392.73,2.77,0.69,1.91,-1.91,-1,BREAKEVEN,NO,5,189.57
2876,2025-06-05,15:05,15:10,SHORT,3395.29,3397.53,3395.09,3392.38,3395.09,2.24,0.85,1.9,0.17,0.09,BREAKEVEN,YES,5,189.74
2877,2025-06-05,15:40,15:45,SHORT,3393.78,3397.04,3393.58,3389.54,3389.54,3.26,0.58,1.9,2.47,1.3,BREAKEVEN,YES,5,192.21
2878,2025-06-05,16:20,16:35,SHORT,3380.13,3386.75,3386.75,3371.52,3386.75,6.62,0.29,1.92,-1.92,-1,BREAKEVEN,NO,15,190.28
2879,2025-06-05,16:55,17:00,SHORT,3378.06,3383.08,3377.86,3371.53,3377.86,5.02,0.38,1.9,0.08,0.04,BREAKEVEN,YES,5,190.36
2880,2025-06-06,07:00,07:05,LONG,3369.94,3367.63,3370.14,3372.94,3370.14,2.31,0.82,1.9,0.16,0.09,BREAKEVEN,YES,5,190.53
2881,2025-06-06,07:35,08:00,SHORT,3372.74,3374.9,3374.9,3369.93,3374.9,2.16,0.88,1.91,-1.91,-1,BREAKEVEN,NO,25,188.62
2882,2025-06-06,08:25,08:40,LONG,3369.4,3366.81,3366.81,3372.77,3366.81,2.59,0.73,1.89,-1.89,-1,BREAKEVEN,NO,15,186.73
2883,2025-06-06,09:10,09:15,LONG,3362.88,3360.14,3363.08,3366.44,3363.08,2.74,0.68,1.87,0.14,0.07,BREAKEVEN,YES,5,186.87
2884,2025-06-06,09:50,10:00,LONG,3360.78,3357.37,3357.37,3365.21,3357.37,3.41,0.55,1.87,-1.87,-1,BREAKEVEN,NO,10,185
2885,2025-06-06,10:25,10:30,SHORT,3360.49,3363.28,3360.29,3356.86,3360.29,2.79,0.66,1.85,0.13,0.07,BREAKEVEN,YES,5,185.13
2886,2025-06-06,11:00,11:25,SHORT,3359.97,3363.61,3363.61,3355.24,3363.61,3.64,0.51,1.85,-1.85,-1,BREAKEVEN,NO,25,183.28
2887,2025-06-06,11:45,12:05,LONG,3366.21,3363.6,3363.6,3369.6,3363.6,2.61,0.7,1.83,-1.83,-1,BREAKEVEN,NO,20,181.45
2888,2025-06-06,12:25,13:00,SHORT,3355.68,3360.21,3360.21,3349.79,3360.21,4.53,0.4,1.81,-1.81,-1,BREAKEVEN,NO,35,179.64
2889,2025-06-06,13:00,13:45,SHORT,3358.04,3361.8,3361.8,3353.15,3358.36,3.76,0.48,1.8,-0.15,-0.09,BREAKEVEN,NO,45,179.48
2890,2025-06-06,13:45,13:55,SHORT,3358.36,3360.59,3360.59,3355.46,3360.59,2.23,0.8,1.79,-1.79,-1,BREAKEVEN,NO,10,177.69
2891,2025-06-06,14:25,14:30,SHORT,3360.91,3363.32,3363.32,3357.78,3363.32,2.41,0.74,1.78,-1.78,-1,BREAKEVEN,NO,5,175.91
2892,2025-06-06,15:00,15:10,SHORT,3358.16,3360.96,3357.96,3354.52,3357.96,2.8,0.63,1.76,0.13,0.07,BREAKEVEN,YES,10,176.04
2893,2025-06-06,16:00,16:05,LONG,3349.14,3345.31,3349.34,3354.12,3354.12,3.83,0.46,1.76,2.29,1.3,BREAKEVEN,YES,5,178.32
2894,2025-06-06,16:40,16:55,SHORT,3346.83,3352.43,3346.63,3339.55,3346.63,5.6,0.32,1.78,0.06,0.04,BREAKEVEN,YES,15,178.39
2895,2025-06-09,07:00,07:45,LONG,3311.29,3307.79,3307.79,3315.84,3312.13,3.5,0.51,1.78,0.43,0.24,BREAKEVEN,NO,45,178.82
2896,2025-06-09,07:45,08:30,LONG,3312.13,3309.09,3309.09,3316.08,3312.03,3.04,0.59,1.79,-0.06,-0.03,BREAKEVEN,NO,45,178.76
2897,2025-06-09,08:20,08:30,LONG,3310.62,3308.25,3310.82,3313.7,3310.82,2.37,0.75,1.79,0.15,0.08,BREAKEVEN,YES,10,178.91
2898,2025-06-09,09:15,09:20,LONG,3316.96,3314.6,3317.16,3320.03,3320.03,2.36,0.76,1.79,2.33,1.3,BREAKEVEN,YES,5,181.23
2899,2025-06-09,09:50,09:55,SHORT,3321.32,3324.69,3324.69,3316.94,3324.69,3.37,0.54,1.81,-1.81,-1,BREAKEVEN,NO,5,179.42
2900,2025-06-09,10:30,10:40,LONG,3324.4,3321.88,3324.6,3327.68,3324.6,2.52,0.71,1.79,0.14,0.08,BREAKEVEN,YES,10,179.56
2901,2025-06-09,11:05,11:50,SHORT,3323.82,3326.99,3323.62,3319.7,3322.02,3.17,0.57,1.8,1.02,0.57,BREAKEVEN,YES,45,180.58
2902,2025-06-09,11:40,11:50,LONG,3323.34,3321.38,3321.38,3325.89,3321.38,1.96,0.92,1.81,-1.81,-1,BREAKEVEN,NO,10,178.78
2903,2025-06-09,12:40,12:55,LONG,3321.75,3319.52,3319.52,3324.65,3319.52,2.23,0.8,1.79,-1.79,-1,BREAKEVEN,NO,15,176.99
2904,2025-06-09,13:25,13:40,SHORT,3316.86,3319.12,3315.93,3313.92,3313.92,2.26,0.78,1.77,2.3,1.3,BREAKEVEN,YES,15,179.29
2905,2025-06-09,14:10,14:30,SHORT,3316.88,3319.15,3319.15,3313.93,3319.15,2.27,0.79,1.79,-1.79,-1,BREAKEVEN,NO,20,177.5
2906,2025-06-09,15:00,15:05,SHORT,3317.13,3320.09,3316.93,3313.28,3316.93,2.96,0.6,1.77,0.12,0.07,BREAKEVEN,YES,5,177.62
2907,2025-06-09,15:35,15:50,LONG,3321.45,3317.42,3317.42,3326.69,3317.42,4.03,0.44,1.78,-1.78,-1,BREAKEVEN,NO,15,175.84
2908,2025-06-09,16:20,16:25,LONG,3312.3,3309.23,3312.5,3316.29,3312.5,3.07,0.57,1.76,0.11,0.07,BREAKEVEN,YES,5,175.96
2909,2025-06-09,16:55,17:05,SHORT,3319.38,3323.15,3323.15,3314.48,3323.15,3.77,0.47,1.76,-1.76,-1,BREAKEVEN,NO,10,174.2
2910,2025-06-10,07:05,07:25,SHORT,3307,3310.19,3306.8,3302.85,3306.8,3.19,0.55,1.74,0.11,0.06,BREAKEVEN,YES,20,174.31
2911,2025-06-10,07:40,07:55,SHORT,3305.04,3307.79,3307.79,3301.47,3307.79,2.75,0.63,1.74,-1.74,-1,BREAKEVEN,NO,15,172.56
2912,2025-06-10,08:15,08:20,LONG,3311.18,3308.11,3311.38,3315.17,3311.38,3.07,0.56,1.73,0.11,0.07,BREAKEVEN,YES,5,172.68
